Datetime,Values
01/10/2015 0:00,25.2708683
01/11/2015 0:00,24.6099491
01/12/2015 0:00,24.044733
01/01/2016 0:00,23.8658695
01/02/2016 0:00,24.483942
01/03/2016 0:00,24.5046635
01/04/2016 0:00,23.1006718
01/05/2016 0:00,21.1919193
01/06/2016 0:00,20.4945927
01/07/2016 0:00,20.6855412
01/08/2016 0:00,22.2119389
01/09/2016 0:00,24.0865726
01/10/2016 0:00,25.4458561
01/11/2016 0:00,25.1885014
01/12/2016 0:00,24.348505
01/01/2017 0:00,23.5902653
01/02/2017 0:00,23.5988102
01/03/2017 0:00,23.1379337
01/04/2017 0:00,22.6755924
01/05/2017 0:00,22.1983891
01/06/2017 0:00,21.4134464
01/07/2017 0:00,21.1229801
01/08/2017 0:00,22.1165714
01/09/2017 0:00,23.9286747
01/10/2017 0:00,25.1350956
01/11/2017 0:00,23.9236393
01/12/2017 0:00,23.5024052
01/01/2018 0:00,23.1719913
01/02/2018 0:00,23.34939
01/03/2018 0:00,22.777216
01/04/2018 0:00,22.0894718
01/05/2018 0:00,21.6112614
01/06/2018 0:00,20.0850163
01/07/2018 0:00,19.737421
01/08/2018 0:00,22.330164
01/09/2018 0:00,24.0001469
01/10/2018 0:00,23.9533939
01/11/2018 0:00,24.5541019
01/12/2018 0:00,23.8539371
01/01/2019 0:00,23.5631657
01/02/2019 0:00,23.8933048
01/03/2019 0:00,24.3119755
01/04/2019 0:00,23.5986881
01/05/2019 0:00,22.0562992
01/06/2019 0:00,20.3961735
01/07/2019 0:00,20.9324894
01/08/2019 0:00,22.6295109
01/09/2019 0:00,23.6888981
01/10/2019 0:00,24.8294621
01/11/2019 0:00,24.7491398
01/12/2019 0:00,23.954401
01/01/2020 0:00,23.653986
01/02/2020 0:00,23.7514591
01/03/2020 0:00,23.3221073
01/04/2020 0:00,22.9416447
01/05/2020 0:00,21.4442692
01/06/2020 0:00,20.1896
01/07/2020 0:00,19.6344242
01/08/2020 0:00,22.0866337
01/09/2020 0:00,23.6470585
01/10/2020 0:00,24.8408146
01/11/2020 0:00,24.5033207
01/12/2020 0:00,23.2346134
01/01/2021 0:00,22.9193668
01/02/2021 0:00,23.0563602
01/03/2021 0:00,22.7308598
01/04/2021 0:00,21.7848148
01/05/2021 0:00,20.6284428
01/06/2021 0:00,19.9536991
01/07/2021 0:00,19.5540714
01/08/2021 0:00,21.8973331
01/09/2021 0:00,23.6020145
01/10/2021 0:00,24.6307926
01/11/2021 0:00,25.0001469
01/12/2021 0:00,24.5107059
01/01/2022 0:00,22.9358158
01/02/2022 0:00,22.9518986
01/03/2022 0:00,23.325098
01/04/2022 0:00,22.7461796
01/05/2022 0:00,21.2681828
01/06/2022 0:00,19.6291447
01/07/2022 0:00,20.0195866
01/08/2022 0:00,21.6544743
01/09/2022 0:00,23.1516666
01/10/2022 0:00,24.8618717
01/11/2022 0:00,23.8659611
01/12/2022 0:00,23.4757633
01/01/2023 0:00,23.0554447
01/02/2023 0:00,23.8341007
01/03/2023 0:00,23.2792606
01/04/2023 0:00,22.88064
01/05/2023 0:00,22.4434147
01/06/2023 0:00,21.9112797
01/07/2023 0:00,20.8062687
01/08/2023 0:00,22.4776859
01/09/2023 0:00,24.9116154
01/10/2023 0:00,25.9038639
01/11/2023 0:00,24.9124393
01/12/2023 0:00,24.5653629
01/01/2024 0:00,23.7032719
01/02/2024 0:00,25.0445194
01/03/2024 0:00,24.7548161
01/04/2024 0:00,23.4039249
01/05/2024 0:00,22.6659184
01/06/2024 0:00,21.3013554
01/07/2024 0:00,22.1935978
01/08/2024 0:00,23.016016
01/09/2024 0:00,24.8854313
01/10/2024 0:00,24.9849186
01/11/2024 0:00,25.1469669
01/12/2024 0:00,24.9691715
01/01/2025 0:00,23.8121586
01/02/2025 0:00,24.2489567
01/03/2025 0:00,23.8330021
01/04/2025 0:00,23.3655643
01/05/2025 0:00,22.0687809
01/06/2025 0:00,21.5569096
01/07/2025 0:00,20.842371
01/08/2025 0:00,22.0576115
