Datetime,pm25,dew_temp,pbl,surface_air_temp,surface_pressure,surface_skin_temp,surface_wind_temp,surface_precipitation
2005-12-31,9.39,15.147192731283106,1144.1818050077625,23.136435550136987,916.0344086883562,24.26765889600457,4.790259714835616,0.15824043259474885
2006-01-31,9.17,15.183745704166668,1136.9333336666666,23.089710866666667,916.0312529166666,24.217985380000002,4.781656721666667,0.16174998
2006-02-28,11.0,15.203873287134705,1134.8844035378995,23.078399771232878,916.0116619495434,24.194112862429225,4.783845890031963,0.16132998366940637
2006-03-31,9.55,15.226157396849317,1132.6159451810502,23.065876772716894,915.9899719502283,24.16768257511872,4.786269612150685,0.16086498773196345
2006-04-30,5.26,15.24772266431507,1130.4206629002283,23.053757741894977,915.9689816283105,24.14210487772146,4.788615149684931,0.1604149916634703
2006-05-31,6.24,15.270006774029682,1128.152204543379,23.041234743378997,915.9472916289955,24.11567459041096,4.791038871803653,0.1599499957260274
2006-06-30,11.46275362,15.291572041495435,1125.956922262557,23.02911571255708,915.9263013070777,24.0900968930137,4.793384409337899,0.15949999965753422
2006-07-31,11.6,15.313856151210047,1123.6884639057077,23.016592714041096,915.9046113077626,24.063666605703197,4.795808131456621,0.15903500372009133
2006-08-31,15.8,15.336140260924658,1121.4200055488584,23.004069715525116,915.8829213084475,24.037236318392697,4.798231853575342,0.1585700077826484
2006-09-30,14.6,15.357705528390412,1119.2247232680365,22.9919506847032,915.8619309865297,24.011658620995437,4.800577391109589,0.15812001171415524
2006-10-31,11.46275362,15.379989638105023,1116.9562649111872,22.979427686187215,915.8402409872147,23.985228333684933,4.80300111322831,0.15765501577671232
2006-11-30,7.66,15.401554905570777,1114.7609826303653,22.967308655365297,915.8192506652969,23.959650636287673,4.805346650762557,0.15720501970821918
2006-12-31,11.3,15.423839015285388,1112.492524273516,22.954785656849317,915.7975606659818,23.933220348977173,4.807770372881278,0.15674002377077625
2007-01-31,11.46275362,15.446123125,1110.2240659166666,22.942262658333334,915.7758706666667,23.90679006166667,4.810194095,0.15627502783333333
2007-02-28,12.6,15.429981026552511,1109.1641108171232,22.913818796963472,915.7779631232877,23.87342430800457,4.802574836260274,0.15643271145707763
2007-03-31,10.8,15.412109417557078,1107.9905890997716,22.882327379018264,915.7802797716896,23.836483652164386,4.794139228369863,0.15660728975479452
2007-04-30,6.1,15.394814312077626,1106.8549229216894,22.85185181326484,915.7825216894978,23.800734630383563,4.785975736863014,0.15677623649452055
2007-05-31,6.33,15.376942703082191,1105.6814012043378,22.820360395319636,915.7848383378996,23.76379397454338,4.7775401289726025,0.15695081479223744
2007-06-30,9.21,15.35964759760274,1104.5457350262557,22.78988482956621,915.7870802557078,23.72804495276256,4.769376637465753,0.15711976153196347
2007-07-31,13.2,15.341775988607306,1103.372213308904,22.758393411621004,915.7893969041097,23.691104296922376,4.760941029575342,0.15729433982968036
2007-08-31,11.46275362,15.323904379611871,1102.1986915915525,22.7269019936758,915.7917135525115,23.654163641082192,4.752505421684931,0.15746891812739727
2007-09-30,16.7,15.30660927413242,1101.0630254134703,22.696426427922372,915.7939554703197,23.61841461930137,4.744341930178082,0.15763786486712328
2007-10-31,10.3,15.288737665136987,1099.8895036961187,22.664935009977167,915.7962721187215,23.581473963461185,4.735906322287671,0.1578124431648402
2007-11-30,7.59,15.271442559657535,1098.7538375180366,22.634459444223744,915.7985140365298,23.545724941680366,4.727742830780821,0.1579813899045662
2007-12-31,9.77,15.2535709506621,1097.580315800685,22.602968026278536,915.8008306849316,23.508784285840182,4.719307222890411,0.15815596820228311
2008-01-31,10.0,15.235699341666667,1096.4067940833334,22.57147660833333,915.8031473333334,23.47184363,4.710871614999999,0.1583305465
2008-02-29,14.7,15.258271522040072,1097.44337381398,22.588988195605644,915.829309836521,23.50151011695355,4.713137563542805,0.1587563048101093
2008-03-31,7.73,15.282400404508197,1098.5514418019127,22.60770747855191,915.8572766502733,23.53322256852459,4.7155597843989066,0.15921142576229508
2008-04-30,5.51,15.305750935928963,1099.6237656612022,22.6258229136612,915.8843413087432,23.563912037786885,4.71790386909836,0.15965186539344262
2008-05-31,6.73,15.329879818397085,1100.7318336491348,22.644542196607468,915.9123081224955,23.59562448935792,4.720326089954463,0.16010698634562842
2008-06-30,9.11,15.353230349817851,1101.8041575084244,22.662657631716755,915.9393727809654,23.626313958620216,4.722670174653916,0.16054742597677596
2008-07-31,14.3,15.377359232285974,1102.912225496357,22.681376914663023,915.9673395947177,23.658026410191255,4.725092395510018,0.16100254692896174
2008-08-31,11.46275362,15.401488114754098,1104.0202934842896,22.700096197609287,915.9953064084699,23.689738861762294,4.72751461636612,0.16145766788114754
2008-09-30,21.4,15.424838646174864,1105.0926173435794,22.718211632718578,916.0223710669399,23.72042833102459,4.729858701065574,0.16189810751229508
2008-10-31,11.8,15.448967528642987,1106.200685331512,22.736930915664843,916.0503378806922,23.752140782595628,4.732280921921676,0.16235322846448086
2008-11-30,8.65,15.472318060063753,1107.2730091908015,22.755046350774133,916.0774025391621,23.78283025185792,4.73462500662113,0.1627936680956284
2008-12-31,9.85,15.496446942531875,1108.3810771787341,22.7737656337204,916.1053693529143,23.81454270342896,4.737047227477231,0.1632487890478142
2009-01-31,11.46275362,15.520575825,1109.4891451666667,22.792484916666666,916.1333361666666,23.846255154999998,4.739469448333334,0.16370390999999998
2009-02-28,11.46275362,15.539598030296803,1108.8756482324202,22.806094168995433,916.1277792726027,23.8585914222968,4.743430390981736,0.1644366998027397
2009-03-31,10.0,15.560658329018265,1108.19641948379,22.821161555502282,916.121626997032,23.872249432518263,4.747815720342466,0.1652480027986301
2009-04-30,5.45,15.58103926326484,1107.5391013399544,22.835742897283104,916.1156731819634,23.885466861764836,4.752059587465753,0.16603313473013698
2009-05-31,5.7,15.602099561986302,1106.8598725913243,22.850810283789954,916.1095209063927,23.8991248719863,4.756444916826484,0.1668444377260274
2009-06-30,8.58,15.622480496232876,1106.2025544474886,22.865391625570776,916.1035670913242,23.912342301232876,4.760688783949772,0.16762956965753426
2009-07-31,13.3,15.643540794954337,1105.5233256988586,22.880459012077626,916.0974148157534,23.926000311454334,4.765074113310503,0.16844087265342467
2009-08-31,14.9,15.664601093675799,1104.8440969502283,22.895526398584476,916.0912625401827,23.939658321675797,4.769459442671233,0.16925217564931508
2009-09-30,16.3,15.684982027922374,1104.1867788063928,22.910107740365298,916.0853087251141,23.95287575092237,4.773703309794521,0.17003730758082192
2009-10-31,11.5,15.706042326643836,1103.5075500577625,22.925175126872148,916.0791564495435,23.966533761143832,4.778088639155251,0.17084861057671233
2009-11-30,8.05,15.72642326089041,1102.850231913927,22.93975646865297,916.0732026344749,23.97975119039041,4.7823325062785385,0.1716337425082192
2009-12-31,7.31,15.747483559611872,1102.1710031652967,22.95482385515982,916.0670503589042,23.993409200611868,4.786717835639269,0.1724450455041096
2010-01-31,10.7,15.768543858333333,1101.4917744166667,22.96989124166667,916.0608980833334,24.00706721083333,4.791103165,0.17325634850000002
2010-02-28,9.72,15.728416478388127,1102.8938959536529,22.959878660296805,916.0189490714613,23.993523655006847,4.774460070031964,0.1732351962515982
2010-03-31,7.94,15.683989736305936,1104.4462447981734,22.9487933023516,915.9725055226028,23.97852900391324,4.756033786317351,0.1732117776908676
2010-04-30,5.14,15.640996114936073,1105.948517873516,22.938065536598174,915.9275601527398,23.964018051242007,4.738201898851598,0.17318911456757993
