Datetime,Values
01/09/2013 0:00,5.35228395
01/10/2013 0:00,5.35110426
01/11/2013 0:00,4.58609915
01/12/2013 0:00,3.99615335
01/01/2014 0:00,3.7475028
01/02/2014 0:00,3.99807262
01/03/2014 0:00,3.80819941
01/04/2014 0:00,4.50446272
01/05/2014 0:00,4.96330643
01/06/2014 0:00,5.04991865
01/07/2014 0:00,5.27857018
01/08/2014 0:00,5.17469645
01/09/2014 0:00,5.56566191
01/10/2014 0:00,5.23514557
01/11/2014 0:00,4.66107273
01/12/2014 0:00,3.85612035
01/01/2015 0:00,4.42736483
01/02/2015 0:00,3.77326512
01/03/2015 0:00,4.38050985
01/04/2015 0:00,4.08810854
01/05/2015 0:00,4.75766611
01/06/2015 0:00,4.80483246
01/07/2015 0:00,5.177876
01/08/2015 0:00,5.5121913
01/09/2015 0:00,5.53929949
01/10/2015 0:00,5.25460672
01/11/2015 0:00,4.77446508
01/12/2015 0:00,3.82549453
01/01/2016 0:00,3.97721529
01/02/2016 0:00,3.67152047
01/03/2016 0:00,3.62774801
01/04/2016 0:00,4.68235874
01/05/2016 0:00,5.15117168
01/06/2016 0:00,5.36730337
01/07/2016 0:00,5.41366625
01/08/2016 0:00,5.8194313
01/09/2016 0:00,5.40693092
01/10/2016 0:00,5.31527328
01/11/2016 0:00,4.66231298
01/12/2016 0:00,3.95632005
01/01/2017 0:00,3.96875191
01/02/2017 0:00,3.83172584
01/03/2017 0:00,4.09062576
01/04/2017 0:00,4.79278421
01/05/2017 0:00,5.04874992
01/06/2017 0:00,5.10344744
01/07/2017 0:00,5.26767969
01/08/2017 0:00,5.49392986
01/09/2017 0:00,5.49576378
01/10/2017 0:00,5.24300432
01/11/2017 0:00,4.45205832
01/12/2017 0:00,3.98318458
01/01/2018 0:00,3.91653967
01/02/2018 0:00,3.91763377
01/03/2018 0:00,3.85719776
01/04/2018 0:00,4.18810368
01/05/2018 0:00,4.63750792
01/06/2018 0:00,5.1268034
01/07/2018 0:00,5.95878649
01/08/2018 0:00,5.29633713
01/09/2018 0:00,5.52468729
01/10/2018 0:00,5.46017504
01/11/2018 0:00,4.76866007
01/12/2018 0:00,3.9370935
01/01/2019 0:00,3.88217378
01/02/2019 0:00,3.81154466
01/03/2019 0:00,4.1541853
01/04/2019 0:00,4.28280306
01/05/2019 0:00,5.05346346
01/06/2019 0:00,5.26048565
01/07/2019 0:00,5.2477212
01/08/2019 0:00,5.54661417
01/09/2019 0:00,5.61043692
01/10/2019 0:00,5.39857721
01/11/2019 0:00,4.45601416
01/12/2019 0:00,3.94865131
01/01/2020 0:00,3.93858862
01/02/2020 0:00,3.80490708
01/03/2020 0:00,3.80980611
01/04/2020 0:00,4.32348108
01/05/2020 0:00,5.05479479
01/06/2020 0:00,5.25293255
01/07/2020 0:00,6.06795406
01/08/2020 0:00,5.17450047
01/09/2020 0:00,5.57592916
01/10/2020 0:00,5.25193024
01/11/2020 0:00,4.40229368
01/12/2020 0:00,3.76418614
01/01/2021 0:00,3.8070693
01/02/2021 0:00,3.91729569
01/03/2021 0:00,3.88475657
01/04/2021 0:00,4.7875123
01/05/2021 0:00,4.81889296
01/06/2021 0:00,5.01921177
01/07/2021 0:00,5.87296247
01/08/2021 0:00,5.2150631
01/09/2021 0:00,5.53561401
01/10/2021 0:00,5.15226126
01/11/2021 0:00,4.58485031
01/12/2021 0:00,4.38645554
01/01/2022 0:00,4.13596296
01/02/2022 0:00,3.71445942
01/03/2022 0:00,3.88014412
01/04/2022 0:00,4.26940489
01/05/2022 0:00,4.68909788
01/06/2022 0:00,5.69553137
01/07/2022 0:00,5.37355804
01/08/2022 0:00,5.38819361
01/09/2022 0:00,5.40417194
01/10/2022 0:00,5.3703599
01/11/2022 0:00,4.34106731
01/12/2022 0:00,3.99494219
01/01/2023 0:00,4.00154352
01/02/2023 0:00,3.96531558
01/03/2023 0:00,4.02866983
01/04/2023 0:00,4.45818806
01/05/2023 0:00,4.53981447
01/06/2023 0:00,4.61115313
01/07/2023 0:00,5.63536024
01/08/2023 0:00,5.78622723
01/09/2023 0:00,5.20258474
01/10/2023 0:00,5.16295052
01/11/2023 0:00,4.63682032
01/12/2023 0:00,3.93753481
01/01/2024 0:00,4.11280203
01/02/2024 0:00,3.86513591
01/03/2024 0:00,4.23102856
01/04/2024 0:00,4.68697929
01/05/2024 0:00,5.17546129
01/06/2024 0:00,5.45983648
01/07/2024 0:00,4.65027332
01/08/2024 0:00,5.56770134
01/09/2024 0:00,5.66494417
01/10/2024 0:00,5.28433752
01/11/2024 0:00,4.60828018
01/12/2024 0:00,4.07905912
01/01/2025 0:00,4.09545755
01/02/2025 0:00,3.77409816
01/03/2025 0:00,4.12103891
01/04/2025 0:00,4.22632122
01/05/2025 0:00,5.03771353
01/06/2025 0:00,4.87139654
01/07/2025 0:00,5.47284842
01/08/2025 0:00,5.36171961
