Datetime,Values
01/09/2013 0:00,0.075052845
01/10/2013 0:00,0.109558533
01/11/2013 0:00,0.232704443
01/12/2013 0:00,0.347255772
01/01/2014 0:00,0.329213288
01/02/2014 0:00,0.351657159
01/03/2014 0:00,0.295642026
01/04/2014 0:00,0.224230208
01/05/2014 0:00,0.086829157
01/06/2014 0:00,0.046992704
01/07/2014 0:00,0.031041991
01/08/2014 0:00,0.05839511
01/09/2014 0:00,0.067555773
01/10/2014 0:00,0.130468535
01/11/2014 0:00,0.20845295
01/12/2014 0:00,0.328608788
01/01/2015 0:00,0.340420472
01/02/2015 0:00,0.263523476
01/03/2015 0:00,0.215673707
01/04/2015 0:00,0.256703828
01/05/2015 0:00,0.08974282
01/06/2015 0:00,0.049229996
01/07/2015 0:00,0.031669129
01/08/2015 0:00,0.028555873
01/09/2015 0:00,0.055300671
01/10/2015 0:00,0.137553603
01/11/2015 0:00,0.269661615
01/12/2015 0:00,0.336461873
01/01/2016 0:00,0.358235258
01/02/2016 0:00,0.27218264
01/03/2016 0:00,0.305857146
01/04/2016 0:00,0.244735241
01/05/2016 0:00,0.07592878
01/06/2016 0:00,0.032493111
01/07/2016 0:00,0.02715637
01/08/2016 0:00,0.031358353
01/09/2016 0:00,0.054411555
01/10/2016 0:00,0.081022254
01/11/2016 0:00,0.18730493
01/12/2016 0:00,0.290848314
01/01/2017 0:00,0.333318856
01/02/2017 0:00,0.344275014
01/03/2017 0:00,0.287235972
01/04/2017 0:00,0.18268233
01/05/2017 0:00,0.085250869
01/06/2017 0:00,0.045930591
01/07/2017 0:00,0.037161781
01/08/2017 0:00,0.057139215
01/09/2017 0:00,0.060585737
01/10/2017 0:00,0.147519809
01/11/2017 0:00,0.286076618
01/12/2017 0:00,0.371655742
01/01/2018 0:00,0.296992381
01/02/2018 0:00,0.342802798
01/03/2018 0:00,0.363755186
01/04/2018 0:00,0.272572703
01/05/2018 0:00,0.125211993
01/06/2018 0:00,0.041938339
01/07/2018 0:00,0.035527854
01/08/2018 0:00,0.056570195
01/09/2018 0:00,0.070469429
01/10/2018 0:00,0.11579096
01/11/2018 0:00,0.213667946
01/12/2018 0:00,0.331835184
01/01/2019 0:00,0.351832378
01/02/2019 0:00,0.29329505
01/03/2019 0:00,0.247975393
01/04/2019 0:00,0.213660516
01/05/2019 0:00,0.12458534
01/06/2019 0:00,0.046272928
01/07/2019 0:00,0.034211814
01/08/2019 0:00,0.046251434
01/09/2019 0:00,0.066772959
01/10/2019 0:00,0.187339409
01/11/2019 0:00,0.288726944
01/12/2019 0:00,0.389942998
01/01/2020 0:00,0.399154184
01/02/2020 0:00,0.378418654
01/03/2020 0:00,0.32926129
01/04/2020 0:00,0.238343496
01/05/2020 0:00,0.09253828
01/06/2020 0:00,0.048358605
01/07/2020 0:00,0.037847153
01/08/2020 0:00,0.053228963
01/09/2020 0:00,0.0695242
01/10/2020 0:00,0.134044809
01/11/2020 0:00,0.260655038
01/12/2020 0:00,0.398926215
01/01/2021 0:00,0.403753566
01/02/2021 0:00,0.351729714
01/03/2021 0:00,0.275812494
01/04/2021 0:00,0.20969992
01/05/2021 0:00,0.109926021
01/06/2021 0:00,0.04102756
01/07/2021 0:00,0.025707824
01/08/2021 0:00,0.059079564
01/09/2021 0:00,0.078116764
01/10/2021 0:00,0.135564816
01/11/2021 0:00,0.17718498
01/12/2021 0:00,0.269930242
01/01/2022 0:00,0.383620008
01/02/2022 0:00,0.326769488
01/03/2022 0:00,0.277657126
01/04/2022 0:00,0.239124649
01/05/2022 0:00,0.102491968
01/06/2022 0:00,0.046250279
01/07/2022 0:00,0.039006299
01/08/2022 0:00,0.057629717
01/09/2022 0:00,0.076065238
01/10/2022 0:00,0.069041997
01/11/2022 0:00,0.273960708
01/12/2022 0:00,0.31715529
01/01/2023 0:00,0.323468293
01/02/2023 0:00,0.284532195
01/03/2023 0:00,0.359204715
01/04/2023 0:00,0.23214857
01/05/2023 0:00,0.079342242
01/06/2023 0:00,0.057793392
01/07/2023 0:00,0.021977024
01/08/2023 0:00,0.039557199
01/09/2023 0:00,0.090475853
01/10/2023 0:00,0.130507272
01/11/2023 0:00,0.29317397
01/12/2023 0:00,0.372820332
01/01/2024 0:00,0.376498635
01/02/2024 0:00,0.260806707
01/03/2024 0:00,0.238940139
01/04/2024 0:00,0.212481178
01/05/2024 0:00,0.075616269
01/06/2024 0:00,0.028872197
01/07/2024 0:00,0.025537576
01/08/2024 0:00,0.041084058
01/09/2024 0:00,0.054822554
01/10/2024 0:00,0.127129944
01/11/2024 0:00,0.252903935
01/12/2024 0:00,0.266871215
01/01/2025 0:00,0.334012073
01/02/2025 0:00,0.288213636
01/03/2025 0:00,0.28902141
01/04/2025 0:00,0.202460412
01/05/2025 0:00,0.119396505
01/06/2025 0:00,0.037856319
01/07/2025 0:00,0.035095444
01/08/2025 0:00,0.037574072
