Datetime,Values
1/1/2016 0:00,838.2771
1/2/2016 0:00,867.743896
1/3/2016 0:00,813.799561
1/4/2016 0:00,888.53717
1/5/2016 0:00,1154.72974
1/6/2016 0:00,1252.45947
1/7/2016 0:00,1424.60706
1/8/2016 0:00,1442.54114
1/9/2016 0:00,1521.9834
1/10/2016 0:00,1405.2251
1/11/2016 0:00,1138.72375
1/12/2016 0:00,959.025391
1/1/2017 0:00,836.605591
1/2/2017 0:00,813.652954
1/3/2017 0:00,829.70697
1/4/2017 0:00,870.587219
1/5/2017 0:00,1074.33545
1/6/2017 0:00,1309.78381
1/7/2017 0:00,1374.35083
1/8/2017 0:00,1439.97058
1/9/2017 0:00,1437.98303
1/10/2017 0:00,1292.74963
1/11/2017 0:00,1015.55145
1/12/2017 0:00,842.674988
1/1/2018 0:00,926.447632
1/2/2018 0:00,759.416565
1/3/2018 0:00,727.746887
1/4/2018 0:00,852.210999
1/5/2018 0:00,990.244202
1/6/2018 0:00,1193.23267
1/7/2018 0:00,1256.60413
1/8/2018 0:00,1388.91138
1/9/2018 0:00,1395.54248
1/10/2018 0:00,1245.92468
1/11/2018 0:00,1092.02173
1/12/2018 0:00,886.284363
1/1/2019 0:00,791.577393
1/2/2019 0:00,836.737976
1/3/2019 0:00,931.339417
1/4/2019 0:00,884.200745
1/5/2019 0:00,1023.75397
1/6/2019 0:00,1141.33948
1/7/2019 0:00,1262.94617
1/8/2019 0:00,1417.86096
1/9/2019 0:00,1394.18994
1/10/2019 0:00,1201.81128
1/11/2019 0:00,970.523926
1/12/2019 0:00,873.668152
1/1/2020 0:00,780.173889
1/2/2020 0:00,769.061279
1/3/2020 0:00,793.67334
1/4/2020 0:00,886.793335
1/5/2020 0:00,1001.89954
1/6/2020 0:00,1232.20178
1/7/2020 0:00,1226.25281
1/8/2020 0:00,1408.9375
1/9/2020 0:00,1437.23193
1/10/2020 0:00,1286.37256
1/11/2020 0:00,1031.37769
1/12/2020 0:00,789.694824
1/1/2021 0:00,742.328857
1/2/2021 0:00,714.997742
1/3/2021 0:00,801.421997
1/4/2021 0:00,789.816162
1/5/2021 0:00,970.583435
1/6/2021 0:00,1117.39905
1/7/2021 0:00,1179.91418
1/8/2021 0:00,1359.36108
1/9/2021 0:00,1389.09668
1/10/2021 0:00,1228.78772
1/11/2021 0:00,1136.89844
1/12/2021 0:00,940.874573
1/1/2022 0:00,752.857971
1/2/2022 0:00,781.726868
1/3/2022 0:00,808.266602
1/4/2022 0:00,822.00531
1/5/2022 0:00,1017.38794
1/6/2022 0:00,1123.47522
1/7/2022 0:00,1307.979
1/8/2022 0:00,1374.08142
1/9/2022 0:00,1352.65747
1/10/2022 0:00,1373.25049
1/11/2022 0:00,969.328613
1/12/2022 0:00,922.948303
1/1/2023 0:00,822.527039
1/2/2023 0:00,840.507812
1/3/2023 0:00,847.398254
1/4/2023 0:00,892.007202
1/5/2023 0:00,1125.56152
1/6/2023 0:00,1322.03137
1/7/2023 0:00,1329.59692
1/8/2023 0:00,1433.68018
1/9/2023 0:00,1467.84473
1/10/2023 0:00,1281.88574
1/11/2023 0:00,1037.47522
1/12/2023 0:00,903.476135
1/1/2024 0:00,825.001587
1/2/2024 0:00,992.792664
1/3/2024 0:00,908.406372
1/4/2024 0:00,876.902405
1/5/2024 0:00,1173.65466
1/6/2024 0:00,1280.29883
1/7/2024 0:00,1392.50562
1/8/2024 0:00,1431.45667
1/9/2024 0:00,1557.40625
1/10/2024 0:00,1300.06592
1/11/2024 0:00,1068.36279
1/12/2024 0:00,1045.08118
1/1/2025 0:00,809.855652
1/2/2025 0:00,841.034729
1/3/2025 0:00,852.786072
1/4/2025 0:00,852.644836
1/5/2025 0:00,998.167114
1/6/2025 0:00,1255.198
1/7/2025 0:00,1357.14771
1/8/2025 0:00,1472.69885
