Datetime,Values
01/09/2015 0:00,26.32573283
01/10/2015 0:00,27.5301879
01/11/2015 0:00,26.37432396
01/12/2015 0:00,25.11120739
01/01/2016 0:00,24.66139319
01/02/2016 0:00,25.21050119
01/03/2016 0:00,25.13718615
01/04/2016 0:00,23.7484291
01/05/2016 0:00,21.82260237
01/06/2016 0:00,20.98867615
01/07/2016 0:00,21.36463483
01/08/2016 0:00,23.56177943
01/09/2016 0:00,26.01629528
01/10/2016 0:00,27.68841155
01/11/2016 0:00,27.30953991
01/12/2016 0:00,25.73163029
01/01/2017 0:00,24.44082574
01/02/2017 0:00,24.32388903
01/03/2017 0:00,23.78406203
01/04/2017 0:00,23.43116608
01/05/2017 0:00,22.90059309
01/06/2017 0:00,22.15690911
01/07/2017 0:00,22.008885
01/08/2017 0:00,23.53233771
01/09/2017 0:00,25.68245301
01/10/2017 0:00,27.22006247
01/11/2017 0:00,25.57859698
01/12/2017 0:00,24.52688764
01/01/2018 0:00,24.09900667
01/02/2018 0:00,23.98130103
01/03/2018 0:00,23.19972735
01/04/2018 0:00,22.53523017
01/05/2018 0:00,21.98270857
01/06/2018 0:00,20.25269237
01/07/2018 0:00,20.47286684
01/08/2018 0:00,23.04314221
01/09/2018 0:00,25.46092195
01/10/2018 0:00,25.90462074
01/11/2018 0:00,26.31255763
01/12/2018 0:00,24.94706339
01/01/2019 0:00,24.25947368
01/02/2019 0:00,24.56038759
01/03/2019 0:00,25.06026309
01/04/2019 0:00,24.4253719
01/05/2019 0:00,22.77128263
01/06/2019 0:00,20.74133271
01/07/2019 0:00,21.24497361
01/08/2019 0:00,23.80567484
01/09/2019 0:00,25.3810456
01/10/2019 0:00,26.68145316
01/11/2019 0:00,26.32520488
01/12/2019 0:00,24.9764293
01/01/2020 0:00,24.31396901
01/02/2020 0:00,24.3410069
01/03/2020 0:00,23.93560781
01/04/2020 0:00,23.46007699
01/05/2020 0:00,21.80735711
01/06/2020 0:00,20.63570896
01/07/2020 0:00,20.32046051
01/08/2020 0:00,23.05541293
01/09/2020 0:00,25.3443235
01/10/2020 0:00,26.85915928
01/11/2020 0:00,26.12545399
01/12/2020 0:00,24.03260932
01/01/2021 0:00,23.49553912
01/02/2021 0:00,23.45390047
01/03/2021 0:00,23.22800813
01/04/2021 0:00,22.32132411
01/05/2021 0:00,20.81108386
01/06/2021 0:00,20.15457713
01/07/2021 0:00,20.0552836
01/08/2021 0:00,22.82477215
01/09/2021 0:00,25.32384412
01/10/2021 0:00,26.6448154
01/11/2021 0:00,26.69770274
01/12/2021 0:00,25.8092842
01/01/2022 0:00,23.60247911
01/02/2022 0:00,23.50599979
01/03/2022 0:00,23.94874579
01/04/2022 0:00,23.35319697
01/05/2022 0:00,21.64452487
01/06/2022 0:00,20.19221869
01/07/2022 0:00,20.79606647
01/08/2022 0:00,22.67515772
01/09/2022 0:00,24.76728479
01/10/2022 0:00,26.81353126
01/11/2022 0:00,25.47339747
01/12/2022 0:00,24.59513672
01/01/2023 0:00,23.79133116
01/02/2023 0:00,24.42715567
01/03/2023 0:00,24.08332965
01/04/2023 0:00,23.53902211
01/05/2023 0:00,22.86746824
01/06/2023 0:00,22.12717007
01/07/2023 0:00,21.50160418
01/08/2023 0:00,23.6611379
01/09/2023 0:00,26.65331155
01/10/2023 0:00,27.94147251
01/11/2023 0:00,26.7338851
01/12/2023 0:00,25.76864205
01/01/2024 0:00,24.45421203
01/02/2024 0:00,25.9829434
01/03/2024 0:00,25.68372363
01/04/2024 0:00,24.14863966
01/05/2024 0:00,23.26287566
01/06/2024 0:00,21.69982507
01/07/2024 0:00,21.99344571
01/08/2024 0:00,23.9518622
01/09/2024 0:00,26.73982654
01/10/2024 0:00,27.18126647
01/11/2024 0:00,27.06416463
01/12/2024 0:00,26.29286977
01/01/2025 0:00,24.5153376
01/02/2025 0:00,24.77592872
01/03/2025 0:00,24.53425525
01/04/2025 0:00,24.08682733
01/05/2025 0:00,22.70516756
01/06/2025 0:00,22.08963188
01/07/2025 0:00,21.75895543
01/08/2025 0:00,22.95797686
