Datetime,Values
01/09/2013 0:00,11.8591251
01/10/2013 0:00,14.0627384
01/11/2013 0:00,16.8346195
01/12/2013 0:00,18.8257694
01/01/2014 0:00,19.2970524
01/02/2014 0:00,19.4563847
01/03/2014 0:00,19.5277653
01/04/2014 0:00,18.3902225
01/05/2014 0:00,15.6524601
01/06/2014 0:00,12.7916508
01/07/2014 0:00,10.8968754
01/08/2014 0:00,11.3151188
01/09/2014 0:00,12.5187321
01/10/2014 0:00,14.3716984
01/11/2014 0:00,16.8124638
01/12/2014 0:00,18.7334843
01/01/2015 0:00,18.765131
01/02/2015 0:00,18.8261051
01/03/2015 0:00,18.4094486
01/04/2015 0:00,18.2266178
01/05/2015 0:00,14.9416752
01/06/2015 0:00,12.1757755
01/07/2015 0:00,10.6842594
01/08/2015 0:00,9.96093178
01/09/2015 0:00,12.4040775
01/10/2015 0:00,14.7419376
01/11/2015 0:00,16.7370853
01/12/2015 0:00,19.2791996
01/01/2016 0:00,19.5948124
01/02/2016 0:00,19.7154179
01/03/2016 0:00,20.3289433
01/04/2016 0:00,18.4665165
01/05/2016 0:00,14.2869511
01/06/2016 0:00,11.6215153
01/07/2016 0:00,10.2380009
01/08/2016 0:00,10.5982304
01/09/2016 0:00,11.9861088
01/10/2016 0:00,13.6633854
01/11/2016 0:00,16.653101
01/12/2016 0:00,18.4775944
01/01/2017 0:00,18.9777775
01/02/2017 0:00,19.3255558
01/03/2017 0:00,19.0622196
01/04/2017 0:00,18.2813358
01/05/2017 0:00,15.9047184
01/06/2017 0:00,13.0504704
01/07/2017 0:00,11.2777653
01/08/2017 0:00,11.4151554
01/09/2017 0:00,11.9888554
01/10/2017 0:00,15.043787
01/11/2017 0:00,17.3772831
01/12/2017 0:00,19.1667423
01/01/2018 0:00,18.2672062
01/02/2018 0:00,19.6957951
01/03/2018 0:00,19.6504154
01/04/2018 0:00,18.3891239
01/05/2018 0:00,16.6528568
01/06/2018 0:00,12.6521244
01/07/2018 0:00,11.8832951
01/08/2018 0:00,11.5701542
01/09/2018 0:00,13.1777897
01/10/2018 0:00,14.2793522
01/11/2018 0:00,16.5994205
01/12/2018 0:00,18.9132938
01/01/2019 0:00,19.64361
01/02/2019 0:00,19.4921513
01/03/2019 0:00,18.7693119
01/04/2019 0:00,18.578577
01/05/2019 0:00,15.6594486
01/06/2019 0:00,12.1303654
01/07/2019 0:00,9.90398598
01/08/2019 0:00,11.7354374
01/09/2019 0:00,12.0472965
01/10/2019 0:00,15.67486
01/11/2019 0:00,18.1527042
01/12/2019 0:00,19.4347782
01/01/2020 0:00,19.8720341
01/02/2020 0:00,20.1334782
01/03/2020 0:00,19.6480656
01/04/2020 0:00,18.5040836
01/05/2020 0:00,15.3550053
01/06/2020 0:00,13.0677433
01/07/2020 0:00,11.2794743
01/08/2020 0:00,11.6952763
01/09/2020 0:00,12.7512455
01/10/2020 0:00,15.1595707
01/11/2020 0:00,17.6855717
01/12/2020 0:00,19.6628056
01/01/2021 0:00,19.739893
01/02/2021 0:00,19.8794498
01/03/2021 0:00,19.2016239
01/04/2021 0:00,18.0537663
01/05/2021 0:00,15.115778
01/06/2021 0:00,12.9713383
01/07/2021 0:00,10.950922
01/08/2021 0:00,12.0341129
01/09/2021 0:00,13.5491581
01/10/2021 0:00,15.6941166
01/11/2021 0:00,17.1095829
01/12/2021 0:00,18.6139774
01/01/2022 0:00,19.3774662
01/02/2022 0:00,19.2320194
01/03/2022 0:00,19.5292912
01/04/2022 0:00,19.0009708
01/05/2022 0:00,15.5420475
01/06/2022 0:00,12.9883366
01/07/2022 0:00,12.3187809
01/08/2022 0:00,11.9780216
01/09/2022 0:00,13.1649113
01/10/2022 0:00,13.5377445
01/11/2022 0:00,17.8293095
01/12/2022 0:00,18.4134769
01/01/2023 0:00,18.8394413
01/02/2023 0:00,19.1854191
01/03/2023 0:00,19.0331974
01/04/2023 0:00,18.1872196
01/05/2023 0:00,15.5597477
01/06/2023 0:00,12.7282352
01/07/2023 0:00,11.158289
01/08/2023 0:00,11.6875248
01/09/2023 0:00,13.4559879
01/10/2023 0:00,16.0222721
01/11/2023 0:00,17.9823551
01/12/2023 0:00,19.5867863
01/01/2024 0:00,19.6606388
01/02/2024 0:00,19.3067875
01/03/2024 0:00,19.6027775
01/04/2024 0:00,18.3897953
01/05/2024 0:00,15.081049
01/06/2024 0:00,11.9131107
01/07/2024 0:00,8.59911537
01/08/2024 0:00,10.2242069
01/09/2024 0:00,12.2192631
01/10/2024 0:00,14.7698612
01/11/2024 0:00,18.0276432
01/12/2024 0:00,18.5461979
01/01/2025 0:00,19.5474796
01/02/2025 0:00,19.8308659
01/03/2025 0:00,19.5518131
01/04/2025 0:00,19.1393681
01/05/2025 0:00,16.1219425
01/06/2025 0:00,12.8483524
01/07/2025 0:00,11.1050053
01/08/2025 0:00,9.4906559
